#Source de ce jeu de données : https://coronavirus.politologue.com - Les données proposées dans ce fichier sont une compilation des données proposées par le CSSE (The Johns Hopkins University) https://gisanddata.maps.arcgis.com/apps/opsdashboard/index.html#/bda7594740fd40299423467b48e9ecf6
#Les données de ce fichier sont celles qui sont produites pour générer les graphiques sur https: //coronavirus.politologue.com
#Vous pouvez utiliser ces données sans problème et une référence à https://coronavirus.politologue.com sera appréciable
-----------------------------------------------
#Certains ne respectent pas la demande de ne pas récupérer trop souvent le fichier pour préserver le serveur (cela ne sert à rien de récupérer toutes les 3 min), le fichier présente désormais les 30 derniers jours seulement
#Si vous souhaitez avoir accès à l'ensemble, contactez moi, je n'ai pas le temps de faire la chasse à ceux qui ne respectent pas une certaine éthique, alors je fais en sorte de préserver mes ressources
-----------------------------------------------
Date;Pays;Infections;Deces;Guerisons;TauxDeces;TauxGuerison;TauxInfection
2022-12-08;Grèce;5448700;34482;0;0.63;0.00;99.37
2022-12-08;Hong-Kong;2203790;10891;0;0.49;0.00;99.51
2022-12-08;Indonésie;6692509;160139;0;2.39;0.00;97.61
2022-12-08;Iraq;2464375;25366;0;1.03;0.00;98.97
2022-12-08;Jordanie;1746997;14122;0;0.81;0.00;99.19
2022-12-08;Comores;8977;161;0;1.79;0.00;98.21
2022-12-08;Kazakhstan;1488306;19054;0;1.28;0.00;98.72
2022-12-08;Libéria;8035;294;0;3.66;0.00;96.34
2022-12-08;Maroc;1269851;16287;0;1.28;0.00;98.72
2022-12-08;Îles Marshall;15547;17;0;0.11;0.00;99.89
2022-12-08;Maldives;185632;311;0;0.17;0.00;99.83
2022-12-08;Nouvelle-Calédonie;77263;314;0;0.41;0.00;99.59
2022-12-08;Norvège;1470431;4498;0;0.31;0.00;99.69
2022-12-08;Panama;1009252;8533;0;0.85;0.00;99.15
2022-12-08;Pologne;6356729;118365;0;1.86;0.00;98.14
2022-12-08;Palaos;5896;7;0;0.12;0.00;99.88
2022-12-08;Russie;21336448;384546;0;1.80;0.00;98.20
2022-12-08;Suède;2640369;21234;0;0.80;0.00;99.20
2022-12-08;Sierra Leone;7760;126;0;1.62;0.00;98.38
2022-12-08;Sao Tomé-et-Principe;6279;77;0;1.23;0.00;98.77
2022-12-08;Taïwan;8427473;14585;0;0.17;0.00;99.83
2022-12-08;Uruguay;995402;7541;0;0.76;0.00;99.24
2022-12-08;Yémen;11945;2159;0;18.07;0.00;81.93
2022-12-08;Argentine;9739856;130034;0;1.34;0.00;98.66
2022-12-08;Azerbaïdjan;824691;9984;0;1.21;0.00;98.79
2022-12-08;Bulgarie;1288586;38056;0;2.95;0.00;97.05
2022-12-08;Brunéi Darussalam;261440;225;0;0.09;0.00;99.91
2022-12-08;Botswana;326800;2793;0;0.85;0.00;99.15
2022-12-08;République Centrafricaine;15311;113;0;0.74;0.00;99.26
2022-12-08;Cameroun;123993;1965;0;1.58;0.00;98.42
2022-12-08;Cap-vert;63107;412;0;0.65;0.00;99.35
2022-12-08;Djibouti;15690;189;0;1.20;0.00;98.80
2022-12-08;Estonie;609827;2799;0;0.46;0.00;99.54
2022-12-08;Finlande;1417909;7572;0;0.53;0.00;99.47
2022-12-08;Gabon;48973;306;0;0.62;0.00;99.38
